Time,I1,target
2.881,147.6282819,1
2.8814,147.6273143,1
2.8818,147.6270085,1
2.8822,147.6274198,1
2.8826,147.6276586,1
2.883,147.6292073,1
2.8834,147.6304875,1
2.8838,147.6316921,1
2.8842,147.6331039,1
2.8846,147.6346912,1
2.885,147.6352815,1
2.8854,147.6364484,1
2.8858,147.6376196,1
2.8862,147.6395137,1
2.8866,147.6408992,1
2.887,147.6411134,1
2.8874,147.6422693,1
2.8878,147.643794,1
2.8882,147.6465415,1
2.8886,147.6489358,1
2.889,147.6512624,1
2.8894,147.6519745,1
2.8898,147.6504688,1
2.8902,147.6498009,1
2.8906,147.6503108,1
2.891,147.6517402,1
2.8914,147.6532621,1
2.8918,147.6569022,1
2.8922,147.6593454,1
2.8926,147.661478,1
2.893,147.6617236,1
2.8934,147.662391,1
2.8938,147.6626818,1
2.8942,147.6630585,1
2.8946,147.6628573,1
2.895,147.6631854,1
2.8954,147.6630636,1
2.8958,147.6619179,1
2.8962,147.66189,1
2.8966,147.6614904,1
2.897,147.661316,1
2.8974,147.6616492,1
2.8978,147.6610617,1
2.8982,147.6622976,1
2.8986,147.6632698,1
2.899,147.6646083,1
2.8994,147.6671391,1
2.8998,147.6678314,1
2.9002,147.6688012,1
2.9006,147.6688467,1
2.901,147.669482,1
2.9014,147.6694747,1
2.9018,147.6696782,1
2.9022,147.6700608,1
2.9026,147.6706513,1
2.903,147.6708484,1
2.9034,147.6703957,1
2.9038,147.6690655,1
2.9042,147.6695413,1
2.9046,147.6713119,1
2.905,147.6726675,1
2.9054,147.6735184,1
2.9058,147.6740595,1
2.9062,147.6730582,1
2.9066,147.6725975,1
2.907,147.6720738,1
2.9074,147.6739465,1
2.9078,147.6752744,1
2.9082,147.6757128,1
2.9086,147.6773777,1
2.909,147.6778977,1
2.9094,147.6763559,1
2.9098,147.6757798,1
2.9102,147.6758805,1
2.9106,147.6763403,1
2.911,147.6769022,1
2.9114,147.6792461,1
2.9118,147.680536,1
2.9122,147.6816579,1
2.9126,147.6812152,1
2.913,147.6808415,1
2.9134,147.6807892,1
2.9138,147.6801098,1
2.9142,147.6793705,1
2.9146,147.6777116,1
2.915,147.6757884,1
2.9154,147.6753968,1
2.9158,147.6764736,1
2.9162,147.6769618,1
2.9166,147.6799533,1
2.917,147.6805568,1
2.9174,147.681684,1
2.9178,147.6809327,1
2.9182,147.6792149,1
2.9186,147.6778167,1
2.919,147.6777392,1
2.9194,147.6762922,1
2.9198,147.6755875,1
2.9202,147.6753055,1
2.9206,147.6757279,1
2.921,147.6768824,1
2.9214,147.6787678,1
2.9218,147.6807834,1
2.9222,147.6834998,1
2.9226,147.6860024,1
2.923,147.688547,1
2.9234,147.6910142,1
2.9238,147.6921733,1
2.9242,147.6926832,1
2.9246,147.6911144,1
2.925,147.6911534,1
2.9254,147.6915947,1
2.9258,147.6938312,1
2.9262,147.696061,1
2.9266,147.6973984,1
2.927,147.7005292,1
2.9274,147.7030228,1
2.9278,147.7054804,1
2.9282,147.7057854,1
2.9286,147.7071626,1
2.929,147.7057819,1
2.9294,147.707072,1
2.9298,147.7078036,1
